"id"; "class2";"degree"
6002;ordinary;2
6004;ordinary;2
6007;ordinary;2
6009;ordinary;2
6013;ordinary;2
6016;ordinary;2
6017;ordinary;2
6020;ordinary;2
6021;ordinary;2
6022;ordinary;2
6027;ordinary;2
6030;ordinary;2
6033;ordinary;2
6034;ordinary;2
6043;ordinary;2
6044;ordinary;2
6045;ordinary;2
6051;ordinary;2
6054;ordinary;2
6055;ordinary;2
6057;ordinary;2
6058;ordinary;2
6072;ordinary;2
6081;ordinary;2
6086;ordinary;2
6091;ordinary;2
6096;ordinary;2
6098;ordinary;2
6101;ordinary;2
6102;ordinary;2
6103;ordinary;2
6107;ordinary;2
6110;ordinary;2
6112;ordinary;2
6117;ordinary;2
6118;ordinary;2
6122;ordinary;2
6127;ordinary;2
6129;ordinary;2
6132;ordinary;2
6136;ordinary;2
6139;ordinary;2
6143;ordinary;2
6150;ordinary;2
6156;ordinary;2
6159;ordinary;2
6165;ordinary;2
6167;ordinary;2
6168;ordinary;2
6172;ordinary;2
6174;ordinary;2
6176;ordinary;2
6177;ordinary;2
6181;ordinary;2
6185;ordinary;2
6187;ordinary;2
6188;ordinary;2
6189;ordinary;2
6192;ordinary;2
6196;ordinary;2
6201;ordinary;2
6202;ordinary;2
6205;ordinary;2
6206;ordinary;2
6208;ordinary;2
6209;ordinary;2
6211;ordinary;2
6212;ordinary;2
6217;ordinary;2
6227;ordinary;2
6232;ordinary;2
6235;ordinary;2
6236;ordinary;2
6240;ordinary;2
6242;ordinary;2
6245;ordinary;2
6247;ordinary;2
6250;ordinary;2
6254;ordinary;2
6255;ordinary;2
6256;ordinary;2
6258;ordinary;2
6259;ordinary;2
6263;ordinary;2
6265;ordinary;2
6269;ordinary;2
6272;ordinary;2
6277;ordinary;2
6281;ordinary;2
6286;ordinary;2
6297;ordinary;2
6305;ordinary;2
6307;ordinary;2
6315;ordinary;2
6321;ordinary;2
6325;ordinary;2
6326;ordinary;2
6327;ordinary;2
6338;ordinary;2
6344;ordinary;2
6345;ordinary;2
6346;ordinary;2
6347;ordinary;2
6356;ordinary;2
6362;ordinary;2
6366;ordinary;2
6372;ordinary;2
6376;ordinary;2
6379;ordinary;2
6383;ordinary;2
6388;ordinary;2
6389;ordinary;2
6391;ordinary;2
6392;ordinary;2
6394;ordinary;2
6405;ordinary;2
6421;ordinary;2
6428;ordinary;2
6429;ordinary;2
6436;ordinary;2
6440;ordinary;2
6442;ordinary;2
6446;ordinary;2
6448;ordinary;2
6451;ordinary;2
6452;ordinary;2
6460;ordinary;2
6462;ordinary;2
6468;ordinary;2
6472;ordinary;2
6477;ordinary;2
6478;ordinary;2
6480;ordinary;2
6483;ordinary;2
6484;ordinary;2
6496;ordinary;2
6497;ordinary;2
6498;ordinary;2
6503;ordinary;2
6505;ordinary;2
6506;ordinary;2
6509;ordinary;2
6514;ordinary;2
6517;ordinary;2
6518;ordinary;2
6527;ordinary;2
6546;ordinary;2
6549;ordinary;2
6552;ordinary;2
6556;ordinary;2
6564;ordinary;2
6570;ordinary;2
6572;ordinary;2
6574;ordinary;2
6581;ordinary;2
6586;ordinary;2
6587;ordinary;2
6588;ordinary;2
6589;ordinary;2
6591;ordinary;2
6594;ordinary;2
6595;ordinary;2
6596;ordinary;2
6598;ordinary;2
6599;ordinary;2
6603;ordinary;2
6605;ordinary;2
6612;ordinary;2
6614;ordinary;2
6616;ordinary;2
6618;ordinary;2
6620;ordinary;2
6626;ordinary;2
6627;ordinary;2
6631;ordinary;2
6632;ordinary;2
6637;ordinary;2
6641;ordinary;2
6642;ordinary;2
6650;ordinary;2
6663;ordinary;2
6667;ordinary;2
6670;ordinary;2
6671;ordinary;2
6689;ordinary;2
6690;ordinary;2
6694;ordinary;2
6704;ordinary;2
6708;ordinary;2
6713;ordinary;2
6714;ordinary;2
6720;ordinary;2
6722;ordinary;2
6733;ordinary;2
6735;ordinary;2
6743;ordinary;2
6750;ordinary;2
6754;ordinary;2
6765;ordinary;2
6774;ordinary;2
6775;ordinary;2
6778;ordinary;2
6784;ordinary;2
6791;ordinary;2
6792;ordinary;2
6810;ordinary;2
6817;ordinary;2
6825;ordinary;2
6826;ordinary;2
6828;ordinary;2
6829;ordinary;2
6838;ordinary;2
6847;ordinary;2
6851;ordinary;2
6855;ordinary;2
6856;ordinary;2
6870;ordinary;2
6874;ordinary;2
6876;ordinary;2
6877;ordinary;2
6878;ordinary;2
6880;ordinary;2
6883;ordinary;2
6885;ordinary;2
6887;ordinary;2
6893;ordinary;2
6894;ordinary;2
6902;ordinary;2
6905;ordinary;2
6919;ordinary;2
6923;ordinary;2
6925;ordinary;2
6926;ordinary;2
6929;ordinary;2
6932;ordinary;2
6933;ordinary;2
6937;ordinary;2
6938;ordinary;2
6943;ordinary;2
6944;ordinary;2
6947;ordinary;2
6949;ordinary;2
6954;ordinary;2
6959;ordinary;2
6960;ordinary;2
6971;ordinary;2
6977;ordinary;2
6982;ordinary;2
6989;ordinary;2
6991;ordinary;2
6993;ordinary;2
6997;ordinary;2
6998;ordinary;2
7015;ordinary;2
7020;ordinary;2
7021;ordinary;2
7032;ordinary;2
7033;ordinary;2
7037;ordinary;2
7041;ordinary;2
7043;ordinary;2
7046;ordinary;2
7047;ordinary;2
7049;ordinary;2
7051;ordinary;2
7052;ordinary;2
7068;ordinary;2
7070;ordinary;2
7075;ordinary;2
7077;ordinary;2
7079;ordinary;2
7081;ordinary;2
7083;ordinary;2
7087;ordinary;2
7088;ordinary;2
7091;ordinary;2
7095;ordinary;2
7097;ordinary;2
7101;ordinary;2
7106;ordinary;2
7107;ordinary;2
7108;ordinary;2
7110;ordinary;2
7115;ordinary;2
7119;ordinary;2
7127;ordinary;2
7129;ordinary;2
7130;ordinary;2
7131;ordinary;2
7139;ordinary;2
7144;ordinary;2
7148;ordinary;2
7152;ordinary;2
7155;ordinary;2
7157;ordinary;2
7159;ordinary;2
7160;ordinary;2
7161;ordinary;2
7165;ordinary;2
7169;ordinary;2
7175;ordinary;2
7179;ordinary;2
7183;ordinary;2
7186;ordinary;2
7189;ordinary;2
7192;ordinary;2
7193;ordinary;2
7196;ordinary;2
7198;ordinary;2
7199;ordinary;2
7200;ordinary;2
7202;ordinary;2
7210;ordinary;2
7212;ordinary;2
7213;ordinary;2
7215;ordinary;2
7217;ordinary;2
7220;ordinary;2
7223;ordinary;2
7233;ordinary;2
7239;ordinary;2
7241;ordinary;2
7253;ordinary;2
7254;ordinary;2
7267;ordinary;2
7268;ordinary;2
7274;ordinary;2
7278;ordinary;2
7280;ordinary;2
7283;ordinary;2
7295;ordinary;2
7297;ordinary;2
7299;ordinary;2
7300;ordinary;2
7304;ordinary;2
7305;ordinary;2
7306;ordinary;2
7311;ordinary;2
7316;ordinary;2
7318;ordinary;2
7319;ordinary;2
7322;ordinary;2
7324;ordinary;2
7325;ordinary;2
7331;ordinary;2
7332;ordinary;2
7335;ordinary;2
7342;ordinary;2
7352;ordinary;2
7358;ordinary;2
7359;ordinary;2
7363;ordinary;2
7365;ordinary;2
7369;ordinary;2
7371;ordinary;2
7375;ordinary;2
7380;ordinary;2
7381;ordinary;2
7382;ordinary;2
7387;ordinary;2
7394;ordinary;2
7396;ordinary;2
7397;ordinary;2
7402;ordinary;2
7410;ordinary;2
7414;ordinary;2
7419;ordinary;2
7422;ordinary;2
7425;ordinary;2
7426;ordinary;2
7431;ordinary;2
7436;ordinary;2
7439;ordinary;2
7440;ordinary;2
7442;ordinary;2
7443;ordinary;2
7447;ordinary;2
7448;ordinary;2
7450;ordinary;2
7451;ordinary;2
7454;ordinary;2
7458;ordinary;2
7460;ordinary;2
7462;ordinary;2
7464;ordinary;2
7467;ordinary;2
7470;ordinary;2
7483;ordinary;2
7484;ordinary;2
7492;ordinary;2
7493;ordinary;2
7495;ordinary;2
7497;ordinary;2
7498;ordinary;2
7502;ordinary;2
7506;ordinary;2
7509;ordinary;2
7512;ordinary;2
7514;ordinary;2
7519;ordinary;2
7520;ordinary;2
7521;ordinary;2
7528;ordinary;2
7533;ordinary;2
7535;ordinary;2
7536;ordinary;2
7538;ordinary;2
7547;ordinary;2
7555;ordinary;2
7557;ordinary;2
7561;ordinary;2
7565;ordinary;2
7567;ordinary;2
7574;ordinary;2
7578;ordinary;2
7582;ordinary;2
7585;ordinary;2
7592;ordinary;2
7596;ordinary;2
7597;ordinary;2
7599;ordinary;2
7600;ordinary;2
7602;ordinary;2
7606;ordinary;2
7607;ordinary;2
7622;ordinary;2
7623;ordinary;2
7624;ordinary;2
7625;ordinary;2
7628;ordinary;2
7629;ordinary;2
7632;ordinary;2
7634;ordinary;2
7635;ordinary;2
7640;ordinary;2
7645;ordinary;2
7646;ordinary;2
7647;ordinary;2
7648;ordinary;2
7652;ordinary;2
7653;ordinary;2
7656;ordinary;2
7657;ordinary;2
7663;ordinary;2
7668;ordinary;2
7674;ordinary;2
7680;ordinary;2
7684;ordinary;2
7685;ordinary;2
7687;ordinary;2
7691;ordinary;2
7692;ordinary;2
7693;ordinary;2
7694;ordinary;2
7696;ordinary;2
7701;ordinary;2
7702;ordinary;2
7711;ordinary;2
7712;ordinary;2
7716;ordinary;2
7718;ordinary;2
7720;ordinary;2
7722;ordinary;2
7723;ordinary;2
7728;ordinary;2
7735;ordinary;2
7737;ordinary;2
7740;ordinary;2
7741;ordinary;2
7742;ordinary;2
7745;ordinary;2
7746;ordinary;2
7748;ordinary;2
7749;ordinary;2
7750;ordinary;2
7751;ordinary;2
7754;ordinary;2
7760;ordinary;2
7766;ordinary;2
7768;ordinary;2
7770;ordinary;2
7771;ordinary;2
7775;ordinary;2
7777;ordinary;2
7785;ordinary;2
7787;ordinary;2
7791;ordinary;2
7793;ordinary;2
7795;ordinary;2
7796;ordinary;2
7802;ordinary;2
7803;ordinary;2
7809;ordinary;2
7812;ordinary;2
7819;ordinary;2
7821;ordinary;2
7828;ordinary;2
7830;ordinary;2
7834;ordinary;2
7836;ordinary;2
7840;ordinary;2
7850;ordinary;2
7852;ordinary;2
7855;ordinary;2
7857;ordinary;2
7860;ordinary;2
7861;ordinary;2
7863;ordinary;2
7865;ordinary;2
7868;ordinary;2
7870;ordinary;2
7882;ordinary;2
7884;ordinary;2
7887;ordinary;2
7888;ordinary;2
7889;ordinary;2
7895;ordinary;2
7899;ordinary;2
7900;ordinary;2
7901;ordinary;2
7905;ordinary;2
7912;ordinary;2
7928;ordinary;2
7931;ordinary;2
7935;ordinary;2
7936;ordinary;2
7938;ordinary;2
7943;ordinary;2
7947;ordinary;2
7951;ordinary;2
7953;ordinary;2
7956;ordinary;2
7957;ordinary;2
7958;ordinary;2
7961;ordinary;2
7962;ordinary;2
7963;ordinary;2
7966;ordinary;2
7967;ordinary;2
7972;ordinary;2
7974;ordinary;2
7975;ordinary;2
7982;ordinary;2
7985;ordinary;2
7988;ordinary;2
7996;ordinary;2
8001;ordinary;2
8002;ordinary;2
8004;ordinary;2
8009;ordinary;2
8012;ordinary;2
8018;ordinary;2
8021;ordinary;2
8026;ordinary;2
8027;ordinary;2
8031;ordinary;2
8032;ordinary;2
8033;ordinary;2
8034;ordinary;2
8035;ordinary;2
8038;ordinary;2
8040;ordinary;2
8042;ordinary;2
8046;ordinary;2
8049;ordinary;2
8055;ordinary;2
8056;ordinary;2
8064;ordinary;2
8065;ordinary;2
8068;ordinary;2
8070;ordinary;2
8073;ordinary;2
8075;ordinary;2
8077;ordinary;2
8078;ordinary;2
8080;ordinary;2
8081;ordinary;2
8085;ordinary;2
8086;ordinary;2
8090;ordinary;2
8092;ordinary;2
8093;ordinary;2
8095;ordinary;2
8096;ordinary;2
8102;ordinary;2
8103;ordinary;2
8106;ordinary;2
8107;ordinary;2
8110;ordinary;2
8112;ordinary;2
8115;ordinary;2
8118;ordinary;2
8120;ordinary;2
8121;ordinary;2
8123;ordinary;2
8125;ordinary;2
8126;ordinary;2
8127;ordinary;2
8128;ordinary;2
8131;ordinary;2
8132;ordinary;2
8133;ordinary;2
8136;ordinary;2
8142;ordinary;2
8151;ordinary;2
8152;ordinary;2
8153;ordinary;2
8155;ordinary;2
8160;ordinary;2
8164;ordinary;2
8174;ordinary;2
8175;ordinary;2
8178;ordinary;2
8179;ordinary;2
8184;ordinary;2
8186;ordinary;2
8191;ordinary;2
8192;ordinary;2
8198;ordinary;2
8199;ordinary;2
8202;ordinary;2
8204;ordinary;2
8206;ordinary;2
8211;ordinary;2
8213;ordinary;2
8214;ordinary;2
8216;ordinary;2
8217;ordinary;2
8220;ordinary;2
8222;ordinary;2
8226;ordinary;2
8227;ordinary;2
8228;ordinary;2
8231;ordinary;2
8232;ordinary;2
8237;ordinary;2
8245;ordinary;2
8246;ordinary;2
8249;ordinary;2
8251;ordinary;2
8255;ordinary;2
8258;ordinary;2
8261;ordinary;2
8267;ordinary;2
8268;ordinary;2
8276;ordinary;2
8277;ordinary;2
8279;ordinary;2
8281;ordinary;2
8290;ordinary;2
8293;ordinary;2
8295;ordinary;2
8298;ordinary;2
8304;ordinary;2
8310;ordinary;2
8311;ordinary;2
8316;ordinary;2
8317;ordinary;2
8318;ordinary;2
8322;ordinary;2
8324;ordinary;2
8326;ordinary;2
8330;ordinary;2
8333;ordinary;2
8335;ordinary;2
8338;ordinary;2
8339;ordinary;2
8345;ordinary;2
8348;ordinary;2
8352;ordinary;2
8353;ordinary;2
8359;ordinary;2
8371;ordinary;2
8377;ordinary;2
8385;ordinary;2
8386;ordinary;2
8390;ordinary;2
8394;ordinary;2
8395;ordinary;2
8396;ordinary;2
8397;ordinary;2
8401;ordinary;2
8402;ordinary;2
8403;ordinary;2
8405;ordinary;2
8406;ordinary;2
8411;ordinary;2
8412;ordinary;2
8413;ordinary;2
8415;ordinary;2
8417;ordinary;2
8424;ordinary;2
8425;ordinary;2
8426;ordinary;2
8430;ordinary;2
8434;ordinary;2
8436;ordinary;2
8438;ordinary;2
8443;ordinary;2
8445;ordinary;2
8446;ordinary;2
8451;ordinary;2
8455;ordinary;2
8457;ordinary;2
8458;ordinary;2
8460;ordinary;2
8462;ordinary;2
8466;ordinary;2
8467;ordinary;2
8468;ordinary;2
8469;ordinary;2
8477;ordinary;2
8478;ordinary;2
8479;ordinary;2
8481;ordinary;2
8483;ordinary;2
8491;ordinary;2
8493;ordinary;2
8494;ordinary;2
8499;ordinary;2
8500;ordinary;2
8502;ordinary;2
8506;ordinary;2
8507;ordinary;2
8508;ordinary;2
8510;ordinary;2
8513;ordinary;2
8518;ordinary;2
8519;ordinary;2
8521;ordinary;2
8522;ordinary;2
8526;ordinary;2
8530;ordinary;2
8533;ordinary;2
8534;ordinary;2
8535;ordinary;2
8539;ordinary;2
8541;ordinary;2
8544;ordinary;2
8545;ordinary;2
8548;ordinary;2
8549;ordinary;2
8553;ordinary;2
8556;ordinary;2
8558;ordinary;2
8561;ordinary;2
8564;ordinary;2
8566;ordinary;2
8568;ordinary;2
8569;ordinary;2
8575;ordinary;2
8579;ordinary;2
8580;ordinary;2
8581;ordinary;2
8582;ordinary;2
8584;ordinary;2
8586;ordinary;2
8590;ordinary;2
8591;ordinary;2
8593;ordinary;2
8595;ordinary;2
8596;ordinary;2
8599;ordinary;2
8600;ordinary;2
8601;ordinary;2
8606;ordinary;2
8617;ordinary;2
8619;ordinary;2
8625;ordinary;2
8626;ordinary;2
8627;ordinary;2
8629;ordinary;2
8632;ordinary;2
8633;ordinary;2
8634;ordinary;2
8637;ordinary;2
8638;ordinary;2
8643;ordinary;2
8645;ordinary;2
8646;ordinary;2
8648;ordinary;2
8652;ordinary;2
8656;ordinary;2
8658;ordinary;2
8663;ordinary;2
8664;ordinary;2
8665;ordinary;2
8670;ordinary;2
8671;ordinary;2
8673;ordinary;2
8674;ordinary;2
8675;ordinary;2
8677;ordinary;2
8679;ordinary;2
8680;ordinary;2
8684;ordinary;2
8685;ordinary;2
8689;ordinary;2
8690;ordinary;2
8693;ordinary;2
8695;ordinary;2
8696;ordinary;2
8697;ordinary;2
8698;ordinary;2
8699;ordinary;2
8701;ordinary;2
8702;ordinary;2
8705;ordinary;2
8708;ordinary;2
8710;ordinary;2
8712;ordinary;2
8714;ordinary;2
8722;ordinary;2
8723;ordinary;2
8727;ordinary;2
8732;ordinary;2
8736;ordinary;2
8746;ordinary;2
8752;ordinary;2
8753;ordinary;2
8758;ordinary;2
8769;ordinary;2
8778;ordinary;2
8780;ordinary;2
8781;ordinary;2
8782;ordinary;2
8785;ordinary;2
8787;ordinary;2
8788;ordinary;2
8789;ordinary;2
8790;ordinary;2
8794;ordinary;2
8799;ordinary;2
8801;ordinary;2
8802;ordinary;2
8806;ordinary;2
8807;ordinary;2
8809;ordinary;2
8810;ordinary;2
8813;ordinary;2
8822;ordinary;2
8824;ordinary;2
8828;ordinary;2
8829;ordinary;2
8834;ordinary;2
8835;ordinary;2
8836;ordinary;2
8840;ordinary;2
8841;ordinary;2
8850;ordinary;2
8854;ordinary;2
8857;ordinary;2
8858;ordinary;2
8864;ordinary;2
8865;ordinary;2
8866;ordinary;2
8867;ordinary;2
8869;ordinary;2
8875;ordinary;2
8879;ordinary;2
8881;ordinary;2
8882;ordinary;2
8890;ordinary;2
8893;ordinary;2
8894;ordinary;2
8896;ordinary;2
8899;ordinary;2
8900;ordinary;2
8902;ordinary;2
8905;ordinary;2
8909;ordinary;2
8912;ordinary;2
8913;ordinary;2
8915;ordinary;2
8916;ordinary;2
8919;ordinary;2
8920;ordinary;2
8926;ordinary;2
8930;ordinary;2
8932;ordinary;2
8935;ordinary;2
973;ordinary;3
1027;ordinary;3
1082;ordinary;3
1145;ordinary;3
1168;ordinary;3
1269;ordinary;3
1338;ordinary;3
1389;ordinary;3
1404;ordinary;3
1431;ordinary;3
1467;ordinary;3
1484;ordinary;3
1489;ordinary;3
1496;ordinary;3
1504;ordinary;3
1536;ordinary;3
1576;ordinary;3
1625;ordinary;3
1636;ordinary;3
1640;ordinary;3
1650;ordinary;3
1678;ordinary;3
1696;ordinary;3
1723;ordinary;3
1734;ordinary;3
1749;ordinary;3
1753;ordinary;3
1766;ordinary;3
1784;ordinary;3
1796;ordinary;3
1812;ordinary;3
1814;ordinary;3
1816;ordinary;3
1842;ordinary;3
1848;ordinary;3
1863;ordinary;3
1865;ordinary;3
1868;ordinary;3
1910;ordinary;3
1912;ordinary;3
1923;ordinary;3
1925;ordinary;3
1937;ordinary;3
1947;ordinary;3
1951;ordinary;3
1980;ordinary;3
1999;ordinary;3
2032;ordinary;3
2038;ordinary;3
2039;ordinary;3
2046;ordinary;3
2075;ordinary;3
2080;ordinary;3
2089;ordinary;3
2097;ordinary;3
2100;ordinary;3
2108;ordinary;3
2117;ordinary;3
2126;ordinary;3
2143;ordinary;3
2149;ordinary;3
2156;ordinary;3
2160;ordinary;3
2163;ordinary;3
2184;ordinary;3
2187;ordinary;3
2207;ordinary;3
2225;ordinary;3
2226;ordinary;3
2236;ordinary;3
2239;ordinary;3
2250;ordinary;3
2263;ordinary;3
2275;ordinary;3
2290;ordinary;3
2292;ordinary;3
2293;ordinary;3
2306;ordinary;3
2332;ordinary;3
2341;ordinary;3
2345;ordinary;3
2357;ordinary;3
2360;ordinary;3
2368;ordinary;3
2376;ordinary;3
2402;ordinary;3
2424;ordinary;3
2442;ordinary;3
2447;ordinary;3
2449;ordinary;3
2458;ordinary;3
2473;ordinary;3
2478;ordinary;3
2484;ordinary;3
2486;ordinary;3
2506;ordinary;3
2516;ordinary;3
2523;ordinary;3
2552;ordinary;3
2560;ordinary;3
2587;ordinary;3
2611;ordinary;3
2632;ordinary;3
2656;ordinary;3
2659;ordinary;3
2660;ordinary;3
2663;ordinary;3
2666;ordinary;3
2667;ordinary;3
2671;ordinary;3
2675;ordinary;3
2678;ordinary;3
2680;ordinary;3
2681;ordinary;3
2686;ordinary;3
2687;ordinary;3
2698;ordinary;3
2709;ordinary;3
2714;ordinary;3
2726;ordinary;3
2732;ordinary;3
2738;ordinary;3
2755;ordinary;3
2756;ordinary;3
2762;ordinary;3
2770;ordinary;3
2771;ordinary;3
2799;ordinary;3
2800;ordinary;3
2807;ordinary;3
2809;ordinary;3
2824;ordinary;3
2837;ordinary;3
2845;ordinary;3
2872;ordinary;3
2897;ordinary;3
2922;ordinary;3
2931;ordinary;3
2974;ordinary;3
2985;ordinary;3
2994;ordinary;3
2999;ordinary;3
3000;ordinary;3
3005;ordinary;3
3009;ordinary;3
3010;ordinary;3
3011;ordinary;3
3012;ordinary;3
3014;ordinary;3
3022;ordinary;3
3044;ordinary;3
3046;ordinary;3
3052;ordinary;3
3061;ordinary;3
3063;ordinary;3
3090;ordinary;3
3091;ordinary;3
3099;ordinary;3
3104;ordinary;3
3119;ordinary;3
3134;ordinary;3
3150;ordinary;3
3166;ordinary;3
3173;ordinary;3
3201;ordinary;3
3220;ordinary;3
3230;ordinary;3
3231;ordinary;3
3232;ordinary;3
3258;ordinary;3
3260;ordinary;3
3271;ordinary;3
3272;ordinary;3
3275;ordinary;3
3281;ordinary;3
3282;ordinary;3
3302;ordinary;3
3305;ordinary;3
3318;ordinary;3
3328;ordinary;3
3342;ordinary;3
3348;ordinary;3
3354;ordinary;3
3368;ordinary;3
3369;ordinary;3
3379;ordinary;3
3390;ordinary;3
3412;ordinary;3
3413;ordinary;3
3414;ordinary;3
3418;ordinary;3
3420;ordinary;3
3425;ordinary;3
3429;ordinary;3
3441;ordinary;3
3444;ordinary;3
3446;ordinary;3
3450;ordinary;3
3452;ordinary;3
3460;ordinary;3
3461;ordinary;3
3465;ordinary;3
3470;ordinary;3
3484;ordinary;3
3487;ordinary;3
3513;ordinary;3
3517;ordinary;3
3533;ordinary;3
3534;ordinary;3
3536;ordinary;3
3548;ordinary;3
3564;ordinary;3
3567;ordinary;3
3568;ordinary;3
3572;ordinary;3
3573;ordinary;3
3578;ordinary;3
3584;ordinary;3
3588;ordinary;3
3590;ordinary;3
3596;ordinary;3
3603;ordinary;3
3618;ordinary;3
3620;ordinary;3
3624;ordinary;3
3626;ordinary;3
3629;ordinary;3
3651;ordinary;3
3654;ordinary;3
3655;ordinary;3
3661;ordinary;3
3663;ordinary;3
3664;ordinary;3
3667;ordinary;3
3669;ordinary;3
3670;ordinary;3
3675;ordinary;3
3677;ordinary;3
3681;ordinary;3
3692;ordinary;3
3694;ordinary;3
3705;ordinary;3
3711;ordinary;3
3718;ordinary;3
3719;ordinary;3
3724;ordinary;3
3730;ordinary;3
3733;ordinary;3
3740;ordinary;3
3743;ordinary;3
3753;ordinary;3
3761;ordinary;3
3766;ordinary;3
3767;ordinary;3
3768;ordinary;3
3773;ordinary;3
3777;ordinary;3
3781;ordinary;3
3786;ordinary;3
3795;ordinary;3
3801;ordinary;3
3813;ordinary;3
3824;ordinary;3
3828;ordinary;3
3830;ordinary;3
3835;ordinary;3
3839;ordinary;3
3840;ordinary;3
3845;ordinary;3
3854;ordinary;3
3865;ordinary;3
3870;ordinary;3
3879;ordinary;3
3880;ordinary;3
3886;ordinary;3
3893;ordinary;3
3900;ordinary;3
3908;ordinary;3
3913;ordinary;3
3916;ordinary;3
3917;ordinary;3
3918;ordinary;3
3924;ordinary;3
3927;ordinary;3
3928;ordinary;3
3940;ordinary;3
3945;ordinary;3
3946;ordinary;3
3948;ordinary;3
3950;ordinary;3
3962;ordinary;3
3966;ordinary;3
3980;ordinary;3
3985;ordinary;3
3987;ordinary;3
3990;ordinary;3
4003;ordinary;3
4010;ordinary;3
4011;ordinary;3
4013;ordinary;3
4018;ordinary;3
4019;ordinary;3
4025;ordinary;3
4027;ordinary;3
4032;ordinary;3
4038;ordinary;3
4039;ordinary;3
4044;ordinary;3
4048;ordinary;3
4050;ordinary;3
4066;ordinary;3
4067;ordinary;3
4068;ordinary;3
4069;ordinary;3
4070;ordinary;3
4071;ordinary;3
4074;ordinary;3
4080;ordinary;3
4088;ordinary;3
4100;ordinary;3
4103;ordinary;3
4106;ordinary;3
4109;ordinary;3
4112;ordinary;3
4114;ordinary;3
4118;ordinary;3
4122;ordinary;3
4123;ordinary;3
4127;ordinary;3
4134;ordinary;3
4138;ordinary;3
4139;ordinary;3
4143;ordinary;3
4146;ordinary;3
4148;ordinary;3
4151;ordinary;3
4154;ordinary;3
4157;ordinary;3
4158;ordinary;3
4161;ordinary;3
4174;ordinary;3
4184;ordinary;3
4191;ordinary;3
4193;ordinary;3
4198;ordinary;3
4199;ordinary;3
4201;ordinary;3
4209;ordinary;3
4214;ordinary;3
4219;ordinary;3
4221;ordinary;3
4224;ordinary;3
4231;ordinary;3
4233;ordinary;3
4234;ordinary;3
4246;ordinary;3
4247;ordinary;3
4256;ordinary;3
4257;ordinary;3
4258;ordinary;3
4260;ordinary;3
4261;ordinary;3
4263;ordinary;3
4276;ordinary;3
4278;ordinary;3
4280;ordinary;3
4282;ordinary;3
4289;ordinary;3
4293;ordinary;3
4298;ordinary;3
4302;ordinary;3
4305;ordinary;3
4308;ordinary;3
4311;ordinary;3
4314;ordinary;3
4315;ordinary;3
4317;ordinary;3
4320;ordinary;3
4323;ordinary;3
4324;ordinary;3
4336;ordinary;3
4341;ordinary;3
4346;ordinary;3
4350;ordinary;3
4351;ordinary;3
4352;ordinary;3
4362;ordinary;3
4369;ordinary;3
4373;ordinary;3
4377;ordinary;3
4378;ordinary;3
4382;ordinary;3
4383;ordinary;3
4384;ordinary;3
4388;ordinary;3
4389;ordinary;3
4391;ordinary;3
4394;ordinary;3
4395;ordinary;3
4397;ordinary;3
4405;ordinary;3
4412;ordinary;3
4413;ordinary;3
4420;ordinary;3
4431;ordinary;3
4435;ordinary;3
4437;ordinary;3
4446;ordinary;3
4449;ordinary;3
4453;ordinary;3
4459;ordinary;3
4465;ordinary;3
4476;ordinary;3
4480;ordinary;3
4482;ordinary;3
4483;ordinary;3
4492;ordinary;3
4493;ordinary;3
4506;ordinary;3
4509;ordinary;3
4512;ordinary;3
4521;ordinary;3
4526;ordinary;3
4529;ordinary;3
4531;ordinary;3
4533;ordinary;3
4538;ordinary;3
4543;ordinary;3
4546;ordinary;3
4548;ordinary;3
4563;ordinary;3
4570;ordinary;3
4571;ordinary;3
4575;ordinary;3
4578;ordinary;3
4582;ordinary;3
4587;ordinary;3
4595;ordinary;3
4597;ordinary;3
4600;ordinary;3
4602;ordinary;3
4606;ordinary;3
4607;ordinary;3
4608;ordinary;3
4619;ordinary;3
4620;ordinary;3
4622;ordinary;3
4628;ordinary;3
4635;ordinary;3
4637;ordinary;3
4645;ordinary;3
4665;ordinary;3
4666;ordinary;3
4669;ordinary;3
4674;ordinary;3
4675;ordinary;3
4678;ordinary;3
4679;ordinary;3
4684;ordinary;3
4693;ordinary;3
4697;ordinary;3
4698;ordinary;3
4719;ordinary;3
4726;ordinary;3
4730;ordinary;3
4731;ordinary;3
4746;ordinary;3
4748;ordinary;3
4750;ordinary;3
4751;ordinary;3
4758;ordinary;3
4767;ordinary;3
4769;ordinary;3
4774;ordinary;3
4775;ordinary;3
4779;ordinary;3
4783;ordinary;3
4794;ordinary;3
4796;ordinary;3
4797;ordinary;3
4798;ordinary;3
4801;ordinary;3
4802;ordinary;3
4804;ordinary;3
4805;ordinary;3
4806;ordinary;3
4810;ordinary;3
4813;ordinary;3
4814;ordinary;3
4815;ordinary;3
4818;ordinary;3
4820;ordinary;3
4822;ordinary;3
4826;ordinary;3
4830;ordinary;3
4832;ordinary;3
4837;ordinary;3
4838;ordinary;3
4840;ordinary;3
4845;ordinary;3
4849;ordinary;3
4852;ordinary;3
4857;ordinary;3
4869;ordinary;3
4880;ordinary;3
4888;ordinary;3
4889;ordinary;3
4896;ordinary;3
4905;ordinary;3
4915;ordinary;3
4916;ordinary;3
4918;ordinary;3
4919;ordinary;3
4924;ordinary;3
4928;ordinary;3
4929;ordinary;3
4930;ordinary;3
